Team,Driver,Stint,Compound,TyreLife,round,year
Alfa Romeo Racing,GIO,2,SOFT,30.0,1,2019
Alfa Romeo Racing,RAI,1,SOFT,15.0,1,2019
Alfa Romeo Racing,RAI,2,MEDIUM,45.0,1,2019
Ferrari,LEC,1,SOFT,31.0,1,2019
Ferrari,LEC,2,HARD,30.0,1,2019
Ferrari,VET,1,SOFT,17.0,1,2019
Ferrari,VET,2,MEDIUM,44.0,1,2019
Haas F1 Team,GRO,1,SOFT,18.0,1,2019
Haas F1 Team,GRO,2,MEDIUM,14.0,1,2019
Haas F1 Team,MAG,1,SOFT,17.0,1,2019
Haas F1 Team,MAG,2,MEDIUM,44.0,1,2019
McLaren,NOR,1,SOFT,18.0,1,2019
McLaren,NOR,2,HARD,42.0,1,2019
McLaren,SAI,1,SOFT,9.0,1,2019
Mercedes,BOT,1,SOFT,26.0,1,2019
Mercedes,BOT,2,MEDIUM,35.0,1,2019
Mercedes,HAM,1,SOFT,18.0,1,2019
Mercedes,HAM,2,MEDIUM,43.0,1,2019
Racing Point,PER,1,SOFT,16.0,1,2019
Racing Point,PER,2,HARD,44.0,1,2019
Racing Point,STR,1,MEDIUM,27.0,1,2019
Racing Point,STR,2,HARD,30.0,1,2019
Red Bull Racing,GAS,1,MEDIUM,37.0,1,2019
Red Bull Racing,GAS,2,SOFT,20.0,1,2019
Red Bull Racing,VER,1,SOFT,28.0,1,2019
Red Bull Racing,VER,2,MEDIUM,33.0,1,2019
Renault,HUL,1,SOFT,13.0,1,2019
Renault,HUL,2,HARD,44.0,1,2019
Renault,RIC,1,SOFT,1.0,1,2019
Renault,RIC,2,HARD,28.0,1,2019
Toro Rosso,ALB,1,SOFT,14.0,1,2019
Toro Rosso,ALB,2,MEDIUM,43.0,1,2019
Toro Rosso,KVY,1,MEDIUM,26.0,1,2019
Toro Rosso,KVY,2,HARD,32.0,1,2019
Williams,KUB,1,HARD,1.0,1,2019
Williams,KUB,2,MEDIUM,27.0,1,2019
Williams,KUB,3,SOFT,16.0,1,2019
Williams,KUB,4,SOFT,13.0,1,2019
Williams,RUS,1,MEDIUM,26.0,1,2019
Williams,RUS,2,SOFT,16.0,1,2019
Williams,RUS,3,HARD,14.0,1,2019
Alfa Romeo Racing,GIO,1,SOFT,16.0,2,2019
Alfa Romeo Racing,GIO,2,MEDIUM,24.0,2,2019
Alfa Romeo Racing,GIO,3,MEDIUM,1.0,2,2019
Alfa Romeo Racing,GIO,3,SOFT,18.0,2,2019
Alfa Romeo Racing,RAI,1,SOFT,12.0,2,2019
Alfa Romeo Racing,RAI,2,MEDIUM,24.0,2,2019
Alfa Romeo Racing,RAI,3,SOFT,27.0,2,2019
Ferrari,LEC,1,SOFT,16.0,2,2019
Ferrari,LEC,2,MEDIUM,23.0,2,2019
Ferrari,LEC,3,MEDIUM,21.0,2,2019
Ferrari,VET,1,SOFT,17.0,2,2019
Ferrari,VET,2,MEDIUM,21.0,2,2019
Ferrari,VET,3,MEDIUM,3.0,2,2019
Ferrari,VET,4,SOFT,22.0,2,2019
Haas F1 Team,GRO,1,SOFT,4.0,2,2019
Haas F1 Team,GRO,2,MEDIUM,15.0,2,2019
Haas F1 Team,MAG,1,SOFT,13.0,2,2019
Haas F1 Team,MAG,2,MEDIUM,28.0,2,2019
Haas F1 Team,MAG,3,SOFT,21.0,2,2019
McLaren,NOR,1,SOFT,13.0,2,2019
McLaren,NOR,2,MEDIUM,24.0,2,2019
McLaren,NOR,3,SOFT,26.0,2,2019
McLaren,SAI,1,SOFT,7.0,2,2019
McLaren,SAI,2,MEDIUM,20.0,2,2019
McLaren,SAI,3,HARD,17.0,2,2019
McLaren,SAI,4,SOFT,16.0,2,2019
Mercedes,BOT,1,SOFT,15.0,2,2019
Mercedes,BOT,2,MEDIUM,25.0,2,2019
Mercedes,BOT,3,MEDIUM,2.0,2,2019
Mercedes,BOT,3,SOFT,23.0,2,2019
Mercedes,HAM,1,SOFT,16.0,2,2019
Mercedes,HAM,2,SOFT,21.0,2,2019
Mercedes,HAM,3,MEDIUM,23.0,2,2019
Racing Point,PER,1,SOFT,8.0,2,2019
Racing Point,PER,2,MEDIUM,25.0,2,2019
Racing Point,PER,3,MEDIUM,24.0,2,2019
Racing Point,STR,1,SOFT,1.0,2,2019
Racing Point,STR,2,MEDIUM,22.0,2,2019
Racing Point,STR,3,MEDIUM,33.0,2,2019
Red Bull Racing,GAS,1,SOFT,12.0,2,2019
Red Bull Racing,GAS,2,SOFT,30.0,2,2019
Red Bull Racing,GAS,3,MEDIUM,18.0,2,2019
Red Bull Racing,VER,1,SOFT,14.0,2,2019
Red Bull Racing,VER,2,MEDIUM,21.0,2,2019
Red Bull Racing,VER,3,MEDIUM,25.0,2,2019
Renault,HUL,1,SOFT,12.0,2,2019
Renault,HUL,2,SOFT,20.0,2,2019
Renault,HUL,3,MEDIUM,21.0,2,2019
Renault,RIC,1,SOFT,24.0,2,2019
Renault,RIC,2,MEDIUM,29.0,2,2019
Toro Rosso,ALB,1,SOFT,12.0,2,2019
Toro Rosso,ALB,2,SOFT,16.0,2,2019
Toro Rosso,ALB,3,MEDIUM,32.0,2,2019
Toro Rosso,KVY,1,SOFT,12.0,2,2019
Toro Rosso,KVY,2,MEDIUM,26.0,2,2019
Toro Rosso,KVY,3,SOFT,18.0,2,2019
Williams,KUB,1,MEDIUM,11.0,2,2019
Williams,KUB,2,SOFT,16.0,2,2019
Williams,KUB,3,MEDIUM,29.0,2,2019
Williams,RUS,1,SOFT,12.0,2,2019
Williams,RUS,2,MEDIUM,14.0,2,2019
Williams,RUS,3,MEDIUM,30.0,2,2019
Alfa Romeo Racing,GIO,1,SOFT,7.0,3,2019
Alfa Romeo Racing,GIO,2,MEDIUM,23.0,3,2019
Alfa Romeo Racing,GIO,3,MEDIUM,25.0,3,2019
Alfa Romeo Racing,RAI,1,MEDIUM,25.0,3,2019
Alfa Romeo Racing,RAI,2,HARD,30.0,3,2019
Ferrari,LEC,1,MEDIUM,25.0,3,2019
Ferrari,LEC,2,HARD,20.0,3,2019
Ferrari,LEC,3,MEDIUM,14.0,3,2019
Ferrari,VET,1,MEDIUM,21.0,3,2019
Ferrari,VET,2,HARD,,3,2019
Ferrari,VET,2,MEDIUM,38.0,3,2019
Ferrari,VET,3,MEDIUM,21.0,3,2019
Haas F1 Team,GRO,1,SOFT,11.0,3,2019
Haas F1 Team,GRO,2,HARD,27.0,3,2019
Haas F1 Team,GRO,3,MEDIUM,20.0,3,2019
Haas F1 Team,MAG,1,SOFT,12.0,3,2019
Haas F1 Team,MAG,2,HARD,24.0,3,2019
Haas F1 Team,MAG,3,MEDIUM,22.0,3,2019
McLaren,NOR,1,MEDIUM,1.0,3,2019
McLaren,NOR,2,HARD,16.0,3,2019
McLaren,NOR,3,MEDIUM,18.0,3,2019
McLaren,NOR,4,SOFT,16.0,3,2019
McLaren,SAI,1,MEDIUM,1.0,3,2019
McLaren,SAI,2,HARD,35.0,3,2019
McLaren,SAI,3,SOFT,19.0,3,2019
Mercedes,BOT,1,MEDIUM,24.0,3,2019
Mercedes,BOT,2,HARD,15.0,3,2019
Mercedes,BOT,3,MEDIUM,20.0,3,2019
Mercedes,HAM,1,MEDIUM,25.0,3,2019
Mercedes,HAM,2,HARD,14.0,3,2019
Mercedes,HAM,3,MEDIUM,23.0,3,2019
Racing Point,PER,1,MEDIUM,20.0,3,2019
Racing Point,PER,2,HARD,35.0,3,2019
Racing Point,STR,1,MEDIUM,20.0,3,2019
Racing Point,STR,2,HARD,24.0,3,2019
Racing Point,STR,3,SOFT,11.0,3,2019
Red Bull Racing,GAS,1,SOFT,22.0,3,2019
Red Bull Racing,GAS,2,HARD,20.0,3,2019
Red Bull Racing,GAS,3,MEDIUM,14.0,3,2019
Red Bull Racing,GAS,4,SOFT,5.0,3,2019
Red Bull Racing,VER,1,MEDIUM,20.0,3,2019
Red Bull Racing,VER,2,HARD,17.0,3,2019
Red Bull Racing,VER,3,MEDIUM,22.0,3,2019
Renault,HUL,1,SOFT,14.0,3,2019
Renault,HUL,2,HARD,5.0,3,2019
Renault,RIC,1,SOFT,21.0,3,2019
Renault,RIC,2,HARD,37.0,3,2019
Toro Rosso,ALB,3,SOFT,19.0,3,2019
Toro Rosso,ALB,4,HARD,36.0,3,2019
Toro Rosso,KVY,1,MEDIUM,7.0,3,2019
Toro Rosso,KVY,2,MEDIUM,25.0,3,2019
Toro Rosso,KVY,3,HARD,5.0,3,2019
Toro Rosso,KVY,4,SOFT,11.0,3,2019
Williams,KUB,1,MEDIUM,26.0,3,2019
Williams,KUB,2,HARD,28.0,3,2019
Williams,RUS,1,MEDIUM,22.0,3,2019
Williams,RUS,2,HARD,27.0,3,2019
Williams,RUS,3,SOFT,5.0,3,2019
Alfa Romeo Racing,GIO,1,SOFT,10.0,4,2019
Alfa Romeo Racing,GIO,2,MEDIUM,43.0,4,2019
Alfa Romeo Racing,RAI,2,SOFT,9.0,4,2019
Alfa Romeo Racing,RAI,3,MEDIUM,44.0,4,2019
Ferrari,LEC,1,MEDIUM,34.0,4,2019
Ferrari,LEC,2,SOFT,13.0,4,2019
Ferrari,LEC,3,SOFT,4.0,4,2019
Ferrari,VET,1,SOFT,16.0,4,2019
Ferrari,VET,2,MEDIUM,40.0,4,2019
Haas F1 Team,GRO,1,MEDIUM,34.0,4,2019
Haas F1 Team,GRO,2,SOFT,9.0,4,2019
Haas F1 Team,MAG,1,SOFT,10.0,4,2019
Haas F1 Team,MAG,2,MEDIUM,32.0,4,2019
Haas F1 Team,MAG,3,SOFT,11.0,4,2019
McLaren,NOR,1,SOFT,14.0,4,2019
McLaren,NOR,2,MEDIUM,30.0,4,2019
McLaren,NOR,3,SOFT,15.0,4,2019
McLaren,SAI,1,SOFT,12.0,4,2019
McLaren,SAI,2,MEDIUM,39.0,4,2019
Mercedes,BOT,1,SOFT,15.0,4,2019
Mercedes,BOT,2,MEDIUM,39.0,4,2019
Mercedes,HAM,1,SOFT,17.0,4,2019
Mercedes,HAM,2,MEDIUM,38.0,4,2019
Racing Point,PER,1,SOFT,13.0,4,2019
Racing Point,PER,2,MEDIUM,41.0,4,2019
Racing Point,STR,1,SOFT,10.0,4,2019
Racing Point,STR,2,MEDIUM,41.0,4,2019
Red Bull Racing,GAS,2,MEDIUM,38.0,4,2019
Red Bull Racing,VER,1,SOFT,18.0,4,2019
Red Bull Racing,VER,2,MEDIUM,37.0,4,2019
Renault,HUL,1,SOFT,8.0,4,2019
Renault,HUL,2,MEDIUM,26.0,4,2019
Renault,HUL,3,SOFT,16.0,4,2019
Renault,RIC,1,SOFT,10.0,4,2019
Renault,RIC,2,MEDIUM,21.0,4,2019
Toro Rosso,ALB,1,SOFT,12.0,4,2019
Toro Rosso,ALB,2,MEDIUM,38.0,4,2019
Toro Rosso,KVY,1,SOFT,10.0,4,2019
Toro Rosso,KVY,2,MEDIUM,28.0,4,2019
Williams,KUB,2,MEDIUM,14.0,4,2019
Williams,KUB,3,MEDIUM,23.0,4,2019
Williams,KUB,4,MEDIUM,19.0,4,2019
Williams,KUB,5,SOFT,7.0,4,2019
Williams,RUS,1,MEDIUM,25.0,4,2019
Williams,RUS,2,MEDIUM,13.0,4,2019
Williams,RUS,3,SOFT,11.0,4,2019
Alfa Romeo Racing,GIO,1,SOFT,6.0,5,2019
Alfa Romeo Racing,GIO,2,HARD,35.0,5,2019
Alfa Romeo Racing,GIO,3,SOFT,25.0,5,2019
Alfa Romeo Racing,RAI,1,MEDIUM,28.0,5,2019
Alfa Romeo Racing,RAI,2,HARD,17.0,5,2019
Alfa Romeo Racing,RAI,3,SOFT,21.0,5,2019
Ferrari,LEC,1,SOFT,28.0,5,2019
Ferrari,LEC,2,HARD,,5,2019
Ferrari,LEC,3,MEDIUM,20.0,5,2019
Ferrari,VET,1,SOFT,22.0,5,2019
Ferrari,VET,2,MEDIUM,21.0,5,2019
Ferrari,VET,3,MEDIUM,26.0,5,2019
Haas F1 Team,GRO,1,SOFT,29.0,5,2019
Haas F1 Team,GRO,2,MEDIUM,20.0,5,2019
Haas F1 Team,GRO,3,SOFT,23.0,5,2019
Haas F1 Team,MAG,1,SOFT,26.0,5,2019
Haas F1 Team,MAG,2,MEDIUM,22.0,5,2019
Haas F1 Team,MAG,3,SOFT,24.0,5,2019
McLaren,NOR,1,SOFT,26.0,5,2019
McLaren,NOR,2,MEDIUM,18.0,5,2019
McLaren,SAI,1,SOFT,24.0,5,2019
McLaren,SAI,2,MEDIUM,22.0,5,2019
McLaren,SAI,3,SOFT,23.0,5,2019
Mercedes,BOT,1,SOFT,29.0,5,2019
Mercedes,BOT,2,MEDIUM,19.0,5,2019
Mercedes,BOT,3,SOFT,24.0,5,2019
Mercedes,HAM,1,SOFT,30.0,5,2019
Mercedes,HAM,2,MEDIUM,19.0,5,2019
Mercedes,HAM,3,SOFT,23.0,5,2019
Racing Point,PER,1,SOFT,24.0,5,2019
Racing Point,PER,2,MEDIUM,21.0,5,2019
Racing Point,PER,3,SOFT,24.0,5,2019
Racing Point,STR,1,MEDIUM,22.0,5,2019
Racing Point,STR,2,SOFT,22.0,5,2019
Red Bull Racing,GAS,1,SOFT,25.0,5,2019
Red Bull Racing,GAS,2,MEDIUM,24.0,5,2019
Red Bull Racing,GAS,3,SOFT,23.0,5,2019
Red Bull Racing,VER,1,SOFT,23.0,5,2019
Red Bull Racing,VER,2,SOFT,23.0,5,2019
Red Bull Racing,VER,3,MEDIUM,23.0,5,2019
Renault,HUL,2,MEDIUM,35.0,5,2019
Renault,HUL,3,SOFT,31.0,5,2019
Renault,RIC,1,SOFT,27.0,5,2019
Renault,RIC,2,HARD,21.0,5,2019
Renault,RIC,3,MEDIUM,21.0,5,2019
Toro Rosso,ALB,1,SOFT,25.0,5,2019
Toro Rosso,ALB,2,MEDIUM,20.0,5,2019
Toro Rosso,ALB,3,MEDIUM,21.0,5,2019
Toro Rosso,KVY,1,SOFT,24.0,5,2019
Toro Rosso,KVY,2,MEDIUM,24.0,5,2019
Toro Rosso,KVY,3,MEDIUM,21.0,5,2019
Williams,KUB,1,MEDIUM,31.0,5,2019
Williams,KUB,2,SOFT,13.0,5,2019
Williams,KUB,3,MEDIUM,21.0,5,2019
Williams,RUS,1,MEDIUM,32.0,5,2019
Williams,RUS,2,SOFT,12.0,5,2019
Williams,RUS,3,MEDIUM,21.0,5,2019
Alfa Romeo Racing,GIO,1,SOFT,44.0,6,2019
Alfa Romeo Racing,GIO,2,MEDIUM,32.0,6,2019
Alfa Romeo Racing,RAI,1,SOFT,46.0,6,2019
Alfa Romeo Racing,RAI,2,MEDIUM,31.0,6,2019
Ferrari,LEC,1,MEDIUM,9.0,6,2019
Ferrari,LEC,2,HARD,7.0,6,2019
Ferrari,LEC,3,SOFT,1.0,6,2019
Ferrari,VET,1,SOFT,14.0,6,2019
Ferrari,VET,2,HARD,67.0,6,2019
Haas F1 Team,GRO,1,SOFT,50.0,6,2019
Haas F1 Team,GRO,2,MEDIUM,28.0,6,2019
Haas F1 Team,MAG,1,SOFT,16.0,6,2019
Haas F1 Team,MAG,2,MEDIUM,66.0,6,2019
McLaren,NOR,1,MEDIUM,47.0,6,2019
McLaren,NOR,2,SOFT,31.0,6,2019
McLaren,SAI,1,SOFT,35.0,6,2019
McLaren,SAI,2,MEDIUM,48.0,6,2019
Mercedes,BOT,1,SOFT,16.0,6,2019
Mercedes,BOT,2,MEDIUM,1.0,6,2019
Mercedes,BOT,3,HARD,66.0,6,2019
Mercedes,HAM,1,SOFT,16.0,6,2019
Mercedes,HAM,2,MEDIUM,67.0,6,2019
Racing Point,PER,1,MEDIUM,11.0,6,2019
Racing Point,PER,2,HARD,66.0,6,2019
Racing Point,STR,1,MEDIUM,39.0,6,2019
Racing Point,STR,2,HARD,39.0,6,2019
Racing Point,STR,2,MEDIUM,1.0,6,2019
Red Bull Racing,GAS,1,SOFT,31.0,6,2019
Red Bull Racing,GAS,2,MEDIUM,35.0,6,2019
Red Bull Racing,GAS,3,SOFT,19.0,6,2019
Red Bull Racing,VER,1,SOFT,14.0,6,2019
Red Bull Racing,VER,2,HARD,67.0,6,2019
Renault,HUL,1,MEDIUM,9.0,6,2019
Renault,HUL,2,HARD,68.0,6,2019
Renault,RIC,1,SOFT,16.0,6,2019
Renault,RIC,2,MEDIUM,67.0,6,2019
Toro Rosso,ALB,1,SOFT,45.0,6,2019
Toro Rosso,ALB,2,MEDIUM,38.0,6,2019
Toro Rosso,KVY,1,SOFT,37.0,6,2019
Toro Rosso,KVY,2,MEDIUM,46.0,6,2019
Williams,KUB,1,MEDIUM,21.0,6,2019
Williams,KUB,2,HARD,56.0,6,2019
Williams,RUS,1,MEDIUM,10.0,6,2019
Williams,RUS,2,HARD,67.0,6,2019
Alfa Romeo Racing,GIO,1,HARD,33.0,7,2019
Alfa Romeo Racing,GIO,2,MEDIUM,36.0,7,2019
Alfa Romeo Racing,RAI,1,MEDIUM,6.0,7,2019
Alfa Romeo Racing,RAI,2,HARD,52.0,7,2019
Alfa Romeo Racing,RAI,3,SOFT,11.0,7,2019
Ferrari,LEC,1,MEDIUM,38.0,7,2019
Ferrari,LEC,2,HARD,37.0,7,2019
Ferrari,VET,1,MEDIUM,31.0,7,2019
Ferrari,VET,2,HARD,44.0,7,2019
Haas F1 Team,GRO,1,MEDIUM,34.0,7,2019
Haas F1 Team,GRO,2,HARD,35.0,7,2019
Haas F1 Team,MAG,2,HARD,39.0,7,2019
Haas F1 Team,MAG,3,MEDIUM,29.0,7,2019
McLaren,NOR,1,SOFT,11.0,7,2019
McLaren,SAI,1,SOFT,6.0,7,2019
McLaren,SAI,2,HARD,67.0,7,2019
McLaren,SAI,2,SOFT,4.0,7,2019
Mercedes,BOT,1,MEDIUM,33.0,7,2019
Mercedes,BOT,2,HARD,37.0,7,2019
Mercedes,BOT,3,SOFT,5.0,7,2019
Mercedes,HAM,1,MEDIUM,31.0,7,2019
Mercedes,HAM,2,HARD,42.0,7,2019
Racing Point,PER,1,MEDIUM,11.0,7,2019
Racing Point,PER,2,HARD,58.0,7,2019
Racing Point,STR,1,HARD,45.0,7,2019
Racing Point,STR,2,MEDIUM,24.0,7,2019
Red Bull Racing,GAS,1,SOFT,10.0,7,2019
Red Bull Racing,GAS,2,HARD,62.0,7,2019
Red Bull Racing,VER,1,HARD,48.0,7,2019
Red Bull Racing,VER,2,MEDIUM,27.0,7,2019
Renault,HUL,1,SOFT,19.0,7,2019
Renault,HUL,2,HARD,53.0,7,2019
Renault,RIC,1,SOFT,11.0,7,2019
Renault,RIC,2,HARD,61.0,7,2019
Toro Rosso,ALB,1,MEDIUM,1.0,7,2019
Toro Rosso,ALB,2,HARD,59.0,7,2019
Toro Rosso,KVY,1,MEDIUM,12.0,7,2019
Toro Rosso,KVY,2,HARD,57.0,7,2019
Williams,KUB,1,MEDIUM,8.0,7,2019
Williams,KUB,2,HARD,31.0,7,2019
Williams,KUB,2,MEDIUM,1.0,7,2019
Williams,KUB,3,HARD,29.0,7,2019
Williams,RUS,1,MEDIUM,9.0,7,2019
Williams,RUS,2,HARD,59.0,7,2019
Alfa Romeo Racing,GIO,1,SOFT,10.0,8,2019
Alfa Romeo Racing,GIO,2,HARD,27.0,8,2019
Alfa Romeo Racing,GIO,3,MEDIUM,18.0,8,2019
Alfa Romeo Racing,RAI,1,HARD,31.0,8,2019
Alfa Romeo Racing,RAI,2,MEDIUM,22.0,8,2019
Ferrari,LEC,1,MEDIUM,24.0,8,2019
Ferrari,LEC,2,HARD,32.0,8,2019
Ferrari,VET,1,MEDIUM,28.0,8,2019
Ferrari,VET,2,HARD,26.0,8,2019
Ferrari,VET,3,SOFT,2.0,8,2019
Haas F1 Team,GRO,1,HARD,31.0,8,2019
Haas F1 Team,GRO,2,MEDIUM,14.0,8,2019
Haas F1 Team,MAG,1,MEDIUM,16.0,8,2019
Haas F1 Team,MAG,2,HARD,36.0,8,2019
McLaren,NOR,1,MEDIUM,23.0,8,2019
McLaren,NOR,2,HARD,34.0,8,2019
McLaren,SAI,1,MEDIUM,24.0,8,2019
McLaren,SAI,2,HARD,34.0,8,2019
Mercedes,BOT,1,MEDIUM,40.0,8,2019
Mercedes,BOT,2,HARD,30.0,8,2019
Mercedes,HAM,1,MEDIUM,28.0,8,2019
Mercedes,HAM,2,HARD,29.0,8,2019
Racing Point,PER,1,MEDIUM,18.0,8,2019
Racing Point,PER,2,HARD,34.0,8,2019
Racing Point,STR,1,HARD,39.0,8,2019
Racing Point,STR,2,MEDIUM,13.0,8,2019
Red Bull Racing,GAS,1,SOFT,20.0,8,2019
Red Bull Racing,GAS,2,HARD,35.0,8,2019
Red Bull Racing,VER,1,MEDIUM,25.0,8,2019
Red Bull Racing,VER,2,HARD,33.0,8,2019
Renault,HUL,1,HARD,33.0,8,2019
Renault,HUL,2,HARD,1.0,8,2019
Renault,HUL,2,MEDIUM,23.0,8,2019
Renault,RIC,1,MEDIUM,20.0,8,2019
Renault,RIC,2,HARD,36.0,8,2019
Toro Rosso,ALB,1,MEDIUM,25.0,8,2019
Toro Rosso,ALB,2,HARD,27.0,8,2019
Toro Rosso,KVY,1,HARD,32.0,8,2019
Toro Rosso,KVY,2,MEDIUM,20.0,8,2019
Williams,KUB,1,MEDIUM,24.0,8,2019
Williams,KUB,2,HARD,27.0,8,2019
Williams,RUS,1,MEDIUM,25.0,8,2019
Williams,RUS,2,HARD,8.0,8,2019
Williams,RUS,3,MEDIUM,18.0,8,2019
Alfa Romeo Racing,GIO,1,SOFT,27.0,9,2019
Alfa Romeo Racing,GIO,2,HARD,46.0,9,2019
Alfa Romeo Racing,RAI,1,SOFT,26.0,9,2019
Alfa Romeo Racing,RAI,2,HARD,47.0,9,2019
Ferrari,LEC,1,SOFT,25.0,9,2019
Ferrari,LEC,2,HARD,49.0,9,2019
Ferrari,VET,1,SOFT,24.0,9,2019
Ferrari,VET,2,HARD,29.0,9,2019
Ferrari,VET,3,SOFT,21.0,9,2019
Haas F1 Team,GRO,1,MEDIUM,34.0,9,2019
Haas F1 Team,GRO,2,HARD,36.0,9,2019
Haas F1 Team,MAG,1,SOFT,14.0,9,2019
Haas F1 Team,MAG,2,HARD,2.0,9,2019
Haas F1 Team,MAG,3,HARD,51.0,9,2019
Haas F1 Team,MAG,4,SOFT,12.0,9,2019
McLaren,NOR,1,SOFT,28.0,9,2019
McLaren,NOR,2,MEDIUM,45.0,9,2019
McLaren,SAI,1,MEDIUM,41.0,9,2019
McLaren,SAI,2,HARD,29.0,9,2019
Mercedes,BOT,1,MEDIUM,24.0,9,2019
Mercedes,BOT,2,HARD,50.0,9,2019
Mercedes,HAM,1,MEDIUM,34.0,9,2019
Mercedes,HAM,2,HARD,41.0,9,2019
Racing Point,PER,1,MEDIUM,28.0,9,2019
Racing Point,PER,2,HARD,42.0,9,2019
Racing Point,STR,1,MEDIUM,25.0,9,2019
Racing Point,STR,2,HARD,45.0,9,2019
Red Bull Racing,GAS,1,SOFT,28.0,9,2019
Red Bull Racing,GAS,2,HARD,45.0,9,2019
Red Bull Racing,VER,1,MEDIUM,34.0,9,2019
Red Bull Racing,VER,2,HARD,40.0,9,2019
Renault,HUL,1,MEDIUM,26.0,9,2019
Renault,HUL,2,HARD,44.0,9,2019
Renault,RIC,1,MEDIUM,46.0,9,2019
Renault,RIC,2,SOFT,27.0,9,2019
Toro Rosso,ALB,1,MEDIUM,35.0,9,2019
Toro Rosso,ALB,2,HARD,35.0,9,2019
Toro Rosso,KVY,1,MEDIUM,32.0,9,2019
Toro Rosso,KVY,2,HARD,38.0,9,2019
Williams,KUB,1,MEDIUM,19.0,9,2019
Williams,KUB,2,HARD,49.0,9,2019
Williams,RUS,2,MEDIUM,27.0,9,2019
Williams,RUS,3,HARD,42.0,9,2019
Alfa Romeo Racing,GIO,1,MEDIUM,18.0,10,2019
Alfa Romeo Racing,RAI,1,MEDIUM,17.0,10,2019
Alfa Romeo Racing,RAI,2,HARD,35.0,10,2019
Ferrari,LEC,1,SOFT,16.0,10,2019
Ferrari,LEC,2,MEDIUM,11.0,10,2019
Ferrari,LEC,3,HARD,31.0,10,2019
Ferrari,VET,1,SOFT,23.0,10,2019
Ferrari,VET,2,HARD,18.0,10,2019
Ferrari,VET,3,MEDIUM,13.0,10,2019
Haas F1 Team,GRO,1,SOFT,1.0,10,2019
Haas F1 Team,GRO,2,HARD,8.0,10,2019
Haas F1 Team,MAG,1,SOFT,1.0,10,2019
Haas F1 Team,MAG,2,HARD,5.0,10,2019
McLaren,NOR,1,SOFT,16.0,10,2019
McLaren,NOR,2,MEDIUM,22.0,10,2019
McLaren,NOR,3,HARD,17.0,10,2019
McLaren,SAI,1,MEDIUM,20.0,10,2019
McLaren,SAI,2,HARD,32.0,10,2019
Mercedes,BOT,1,MEDIUM,21.0,10,2019
Mercedes,BOT,2,MEDIUM,29.0,10,2019
Mercedes,BOT,3,SOFT,10.0,10,2019
Mercedes,HAM,1,MEDIUM,24.0,10,2019
Mercedes,HAM,2,HARD,32.0,10,2019
Racing Point,PER,1,MEDIUM,18.0,10,2019
Racing Point,PER,2,HARD,6.0,10,2019
Racing Point,PER,3,SOFT,22.0,10,2019
Racing Point,PER,4,SOFT,8.0,10,2019
Racing Point,STR,1,MEDIUM,13.0,10,2019
Racing Point,STR,2,HARD,26.0,10,2019
Racing Point,STR,3,SOFT,13.0,10,2019
Red Bull Racing,GAS,1,MEDIUM,17.0,10,2019
Red Bull Racing,GAS,2,HARD,13.0,10,2019
Red Bull Racing,GAS,2,MEDIUM,57.0,10,2019
Red Bull Racing,VER,1,MEDIUM,18.0,10,2019
Red Bull Racing,VER,2,MEDIUM,7.0,10,2019
Red Bull Racing,VER,3,HARD,32.0,10,2019
Renault,HUL,1,SOFT,16.0,10,2019
Renault,HUL,2,HARD,40.0,10,2019
Renault,RIC,1,SOFT,15.0,10,2019
Renault,RIC,2,MEDIUM,8.0,10,2019
Renault,RIC,3,HARD,32.0,10,2019
Toro Rosso,ALB,1,SOFT,18.0,10,2019
Toro Rosso,ALB,2,MEDIUM,39.0,10,2019
Toro Rosso,KVY,1,SOFT,12.0,10,2019
Toro Rosso,KVY,2,MEDIUM,9.0,10,2019
Toro Rosso,KVY,3,HARD,31.0,10,2019
Williams,KUB,1,MEDIUM,20.0,10,2019
Williams,KUB,2,HARD,31.0,10,2019
Williams,RUS,1,MEDIUM,21.0,10,2019
Williams,RUS,2,HARD,30.0,10,2019
Alfa Romeo Racing,GIO,1,WET,3.0,11,2019
Alfa Romeo Racing,GIO,2,INTERMEDIATE,23.0,11,2019
Alfa Romeo Racing,GIO,3,MEDIUM,2.0,11,2019
Alfa Romeo Racing,GIO,4,INTERMEDIATE,19.0,11,2019
Alfa Romeo Racing,GIO,5,SOFT,17.0,11,2019
Alfa Romeo Racing,RAI,1,WET,3.0,11,2019
Alfa Romeo Racing,RAI,2,INTERMEDIATE,23.0,11,2019
Alfa Romeo Racing,RAI,3,MEDIUM,2.0,11,2019
Alfa Romeo Racing,RAI,4,INTERMEDIATE,19.0,11,2019
Alfa Romeo Racing,RAI,5,SOFT,20.0,11,2019
Ferrari,LEC,1,WET,3.0,11,2019
Ferrari,LEC,2,INTERMEDIATE,12.0,11,2019
Ferrari,LEC,3,INTERMEDIATE,12.0,11,2019
Ferrari,VET,1,WET,2.0,11,2019
Ferrari,VET,2,INTERMEDIATE,21.0,11,2019
Ferrari,VET,3,SOFT,5.0,11,2019
Ferrari,VET,4,INTERMEDIATE,13.0,11,2019
Ferrari,VET,5,INTERMEDIATE,6.0,11,2019
Ferrari,VET,6,SOFT,17.0,11,2019
Haas F1 Team,GRO,1,WET,3.0,11,2019
Haas F1 Team,GRO,2,INTERMEDIATE,23.0,11,2019
