Team,Driver,Stint,Compound,TyreLife,round,year,Compound_num
Mercedes,HAM,2.0,HARD,33.0,7,2020,8 HARD
Racing Point,PER,1.0,SOFT,21.0,7,2020,6 SOFT
Racing Point,PER,2.0,HARD,26.0,7,2020,8 HARD
Racing Point,STR,1.0,SOFT,14.0,7,2020,6 SOFT
Racing Point,STR,2.0,HARD,33.0,7,2020,8 HARD
Red Bull Racing,ALB,1.0,SOFT,14.0,7,2020,6 SOFT
Red Bull Racing,ALB,2.0,MEDIUM,33.0,7,2020,7 MEDIUM
Red Bull Racing,VER,1.0,MEDIUM,14.0,7,2020,7 MEDIUM
Red Bull Racing,VER,2.0,HARD,33.0,7,2020,8 HARD
Renault,OCO,1.0,SOFT,14.0,7,2020,6 SOFT
Renault,OCO,2.0,HARD,33.0,7,2020,8 HARD
Renault,RIC,1.0,SOFT,14.0,7,2020,6 SOFT
Renault,RIC,2.0,HARD,33.0,7,2020,8 HARD
Williams,LAT,1.0,MEDIUM,10.0,7,2020,7 MEDIUM
Williams,LAT,2.0,HARD,20.0,7,2020,8 HARD
Williams,LAT,3.0,MEDIUM,14.0,7,2020,7 MEDIUM
Williams,RUS,1.0,MEDIUM,9.0,7,2020,7 MEDIUM
Alfa Romeo Racing,GIO,1.0,MEDIUM,20.0,8,2020,7 MEDIUM
Alfa Romeo Racing,GIO,2.0,HARD,,8,2020,8 HARD
Alfa Romeo Racing,GIO,3.0,SOFT,4.0,8,2020,6 SOFT
Alfa Romeo Racing,GIO,4.0,SOFT,27.0,8,2020,6 SOFT
Alfa Romeo Racing,RAI,1.0,MEDIUM,18.0,8,2020,7 MEDIUM
Alfa Romeo Racing,RAI,2.0,HARD,8.0,8,2020,8 HARD
Alfa Romeo Racing,RAI,3.0,SOFT,27.0,8,2020,6 SOFT
AlphaTauri,GAS,1.0,SOFT,22.0,8,2020,6 SOFT
AlphaTauri,GAS,2.0,HARD,7.0,8,2020,8 HARD
AlphaTauri,GAS,3.0,MEDIUM,27.0,8,2020,7 MEDIUM
AlphaTauri,KVY,1.0,HARD,22.0,8,2020,8 HARD
AlphaTauri,KVY,2.0,MEDIUM,4.0,8,2020,7 MEDIUM
AlphaTauri,KVY,3.0,MEDIUM,31.0,8,2020,7 MEDIUM
Ferrari,LEC,1.0,SOFT,17.0,8,2020,6 SOFT
Ferrari,LEC,2.0,HARD,6.0,8,2020,8 HARD
Ferrari,LEC,3.0,HARD,1.0,8,2020,8 HARD
Ferrari,VET,1.0,HARD,6.0,8,2020,8 HARD
Haas F1 Team,GRO,1.0,MEDIUM,22.0,8,2020,7 MEDIUM
Haas F1 Team,GRO,2.0,HARD,4.0,8,2020,8 HARD
Haas F1 Team,GRO,3.0,HARD,31.0,8,2020,8 HARD
Haas F1 Team,MAG,1.0,MEDIUM,1.0,8,2020,7 MEDIUM
Haas F1 Team,MAG,2.0,HARD,17.0,8,2020,8 HARD
McLaren,NOR,1.0,SOFT,25.0,8,2020,6 SOFT
McLaren,NOR,2.0,MEDIUM,4.0,8,2020,7 MEDIUM
McLaren,NOR,3.0,MEDIUM,31.0,8,2020,7 MEDIUM
McLaren,SAI,1.0,SOFT,25.0,8,2020,6 SOFT
McLaren,SAI,2.0,MEDIUM,4.0,8,2020,7 MEDIUM
McLaren,SAI,3.0,MEDIUM,31.0,8,2020,7 MEDIUM
Mercedes,BOT,1.0,SOFT,25.0,8,2020,6 SOFT
Mercedes,BOT,2.0,MEDIUM,4.0,8,2020,7 MEDIUM
Mercedes,BOT,3.0,MEDIUM,31.0,8,2020,7 MEDIUM
Mercedes,HAM,1.0,SOFT,23.0,8,2020,6 SOFT
Mercedes,HAM,2.0,MEDIUM,6.0,8,2020,7 MEDIUM
Mercedes,HAM,3.0,HARD,2.0,8,2020,8 HARD
Mercedes,HAM,4.0,HARD,27.0,8,2020,8 HARD
Racing Point,PER,1.0,SOFT,25.0,8,2020,6 SOFT
Racing Point,PER,2.0,MEDIUM,4.0,8,2020,7 MEDIUM
Racing Point,PER,3.0,MEDIUM,31.0,8,2020,7 MEDIUM
Racing Point,STR,1.0,SOFT,29.0,8,2020,6 SOFT
Racing Point,STR,2.0,MEDIUM,27.0,8,2020,7 MEDIUM
Red Bull Racing,ALB,1.0,SOFT,25.0,8,2020,6 SOFT
Red Bull Racing,ALB,2.0,MEDIUM,,8,2020,7 MEDIUM
Red Bull Racing,ALB,3.0,HARD,27.0,8,2020,8 HARD
Red Bull Racing,VER,1.0,SOFT,25.0,8,2020,6 SOFT
Red Bull Racing,VER,2.0,MEDIUM,,8,2020,7 MEDIUM
Red Bull Racing,VER,3.0,MEDIUM,8.0,8,2020,7 MEDIUM
Renault,OCO,1.0,SOFT,22.0,8,2020,6 SOFT
Renault,OCO,2.0,MEDIUM,4.0,8,2020,7 MEDIUM
Renault,OCO,3.0,SOFT,30.0,8,2020,6 SOFT
Renault,RIC,1.0,SOFT,25.0,8,2020,6 SOFT
Renault,RIC,2.0,MEDIUM,4.0,8,2020,7 MEDIUM
Renault,RIC,3.0,MEDIUM,31.0,8,2020,7 MEDIUM
Williams,LAT,1.0,MEDIUM,16.0,8,2020,7 MEDIUM
Williams,LAT,2.0,HARD,10.0,8,2020,8 HARD
Williams,LAT,3.0,MEDIUM,27.0,8,2020,7 MEDIUM
Williams,RUS,1.0,MEDIUM,22.0,8,2020,7 MEDIUM
Williams,RUS,2.0,HARD,4.0,8,2020,8 HARD
Williams,RUS,3.0,MEDIUM,27.0,8,2020,7 MEDIUM
Alfa Romeo Racing,GIO,1.0,SOFT,6.0,9,2020,6 SOFT
Alfa Romeo Racing,RAI,1.0,MEDIUM,1.0,9,2020,7 MEDIUM
Alfa Romeo Racing,RAI,2.0,MEDIUM,6.0,9,2020,7 MEDIUM
Alfa Romeo Racing,RAI,3.0,MEDIUM,7.0,9,2020,7 MEDIUM
Alfa Romeo Racing,RAI,4.0,MEDIUM,26.0,9,2020,7 MEDIUM
Alfa Romeo Racing,RAI,5.0,HARD,15.0,9,2020,8 HARD
Alfa Romeo Racing,RAI,6.0,SOFT,2.0,9,2020,6 SOFT
Alfa Romeo Racing,RAI,7.0,SOFT,17.0,9,2020,6 SOFT
AlphaTauri,GAS,1.0,SOFT,1.0,9,2020,6 SOFT
AlphaTauri,KVY,1.0,MEDIUM,7.0,9,2020,7 MEDIUM
AlphaTauri,KVY,2.0,MEDIUM,8.0,9,2020,7 MEDIUM
AlphaTauri,KVY,3.0,SOFT,21.0,9,2020,6 SOFT
AlphaTauri,KVY,4.0,MEDIUM,22.0,9,2020,7 MEDIUM
AlphaTauri,KVY,5.0,SOFT,4.0,9,2020,6 SOFT
AlphaTauri,KVY,6.0,SOFT,18.0,9,2020,6 SOFT
Ferrari,LEC,1.0,SOFT,10.0,9,2020,6 SOFT
Ferrari,LEC,2.0,SOFT,11.0,9,2020,6 SOFT
Ferrari,LEC,3.0,SOFT,16.0,9,2020,6 SOFT
Ferrari,LEC,4.0,HARD,,9,2020,8 HARD
Ferrari,LEC,5.0,MEDIUM,,9,2020,7 MEDIUM
Ferrari,LEC,6.0,SOFT,25.0,9,2020,6 SOFT
Ferrari,VET,1.0,SOFT,1.0,9,2020,6 SOFT
Ferrari,VET,2.0,MEDIUM,6.0,9,2020,7 MEDIUM
Ferrari,VET,3.0,MEDIUM,7.0,9,2020,7 MEDIUM
Ferrari,VET,4.0,SOFT,23.0,9,2020,6 SOFT
Ferrari,VET,5.0,HARD,,9,2020,8 HARD
Ferrari,VET,6.0,SOFT,5.0,9,2020,6 SOFT
Ferrari,VET,7.0,SOFT,17.0,9,2020,6 SOFT
Haas F1 Team,GRO,1.0,MEDIUM,7.0,9,2020,7 MEDIUM
Haas F1 Team,GRO,2.0,HARD,,9,2020,8 HARD
Haas F1 Team,GRO,3.0,SOFT,20.0,9,2020,6 SOFT
Haas F1 Team,GRO,4.0,HARD,15.0,9,2020,8 HARD
Haas F1 Team,GRO,5.0,SOFT,5.0,9,2020,6 SOFT
Haas F1 Team,GRO,6.0,SOFT,18.0,9,2020,6 SOFT
Haas F1 Team,MAG,1.0,SOFT,6.0,9,2020,6 SOFT
McLaren,NOR,1.0,SOFT,7.0,9,2020,6 SOFT
McLaren,NOR,2.0,SOFT,8.0,9,2020,6 SOFT
McLaren,NOR,3.0,SOFT,24.0,9,2020,6 SOFT
McLaren,NOR,4.0,MEDIUM,14.0,9,2020,7 MEDIUM
McLaren,NOR,5.0,SOFT,5.0,9,2020,6 SOFT
McLaren,NOR,6.0,SOFT,17.0,9,2020,6 SOFT
McLaren,SAI,1.0,SOFT,9.0,9,2020,6 SOFT
Mercedes,BOT,1.0,SOFT,10.0,9,2020,6 SOFT
Mercedes,BOT,2.0,SOFT,11.0,9,2020,6 SOFT
Mercedes,BOT,3.0,MEDIUM,23.0,9,2020,7 MEDIUM
Mercedes,BOT,4.0,HARD,12.0,9,2020,8 HARD
Mercedes,BOT,5.0,MEDIUM,2.0,9,2020,7 MEDIUM
Mercedes,BOT,6.0,SOFT,16.0,9,2020,6 SOFT
Mercedes,HAM,1.0,SOFT,10.0,9,2020,6 SOFT
Mercedes,HAM,2.0,SOFT,11.0,9,2020,6 SOFT
Mercedes,HAM,3.0,MEDIUM,24.0,9,2020,7 MEDIUM
Mercedes,HAM,4.0,HARD,12.0,9,2020,8 HARD
Mercedes,HAM,5.0,MEDIUM,1.0,9,2020,7 MEDIUM
Mercedes,HAM,6.0,SOFT,17.0,9,2020,6 SOFT
Racing Point,PER,1.0,SOFT,10.0,9,2020,6 SOFT
Racing Point,PER,2.0,SOFT,11.0,9,2020,6 SOFT
Racing Point,PER,3.0,SOFT,23.0,9,2020,6 SOFT
Racing Point,PER,4.0,MEDIUM,15.0,9,2020,7 MEDIUM
Racing Point,PER,5.0,SOFT,5.0,9,2020,6 SOFT
Racing Point,PER,6.0,SOFT,17.0,9,2020,6 SOFT
Racing Point,STR,1.0,SOFT,10.0,9,2020,6 SOFT
Racing Point,STR,2.0,SOFT,11.0,9,2020,6 SOFT
Racing Point,STR,3.0,SOFT,24.0,9,2020,6 SOFT
Racing Point,STR,4.0,MEDIUM,13.0,9,2020,7 MEDIUM
Red Bull Racing,ALB,1.0,SOFT,10.0,9,2020,6 SOFT
Red Bull Racing,ALB,2.0,SOFT,11.0,9,2020,6 SOFT
Red Bull Racing,ALB,3.0,SOFT,26.0,9,2020,6 SOFT
Red Bull Racing,ALB,4.0,MEDIUM,,9,2020,7 MEDIUM
Red Bull Racing,ALB,5.0,SOFT,5.0,9,2020,6 SOFT
Red Bull Racing,ALB,6.0,SOFT,19.0,9,2020,6 SOFT
Red Bull Racing,VER,1.0,SOFT,4.0,9,2020,6 SOFT
Renault,OCO,1.0,SOFT,10.0,9,2020,6 SOFT
Renault,OCO,2.0,SOFT,11.0,9,2020,6 SOFT
Renault,RIC,1.0,SOFT,10.0,9,2020,6 SOFT
Renault,RIC,2.0,SOFT,11.0,9,2020,6 SOFT
Renault,RIC,3.0,SOFT,21.0,9,2020,6 SOFT
Renault,RIC,4.0,MEDIUM,16.0,9,2020,7 MEDIUM
Renault,RIC,5.0,SOFT,13.0,9,2020,6 SOFT
Renault,RIC,6.0,SOFT,17.0,9,2020,6 SOFT
Williams,LAT,1.0,MEDIUM,7.0,9,2020,7 MEDIUM
Williams,RUS,1.0,MEDIUM,7.0,9,2020,7 MEDIUM
Williams,RUS,2.0,MEDIUM,8.0,9,2020,7 MEDIUM
Williams,RUS,3.0,MEDIUM,21.0,9,2020,7 MEDIUM
Williams,RUS,4.0,HARD,14.0,9,2020,8 HARD
Williams,RUS,5.0,SOFT,,9,2020,6 SOFT
Williams,RUS,6.0,SOFT,16.0,9,2020,6 SOFT
Alfa Romeo Racing,GIO,1.0,MEDIUM,16.0,10,2020,7 MEDIUM
Alfa Romeo Racing,GIO,2.0,HARD,36.0,10,2020,8 HARD
Alfa Romeo Racing,RAI,1.0,HARD,35.0,10,2020,8 HARD
Alfa Romeo Racing,RAI,2.0,MEDIUM,17.0,10,2020,7 MEDIUM
AlphaTauri,GAS,1.0,SOFT,21.0,10,2020,6 SOFT
AlphaTauri,GAS,2.0,HARD,,10,2020,8 HARD
AlphaTauri,GAS,3.0,MEDIUM,,10,2020,7 MEDIUM
AlphaTauri,KVY,1.0,HARD,30.0,10,2020,8 HARD
AlphaTauri,KVY,2.0,MEDIUM,,10,2020,7 MEDIUM
Ferrari,LEC,1.0,MEDIUM,28.0,10,2020,7 MEDIUM
Ferrari,LEC,2.0,HARD,25.0,10,2020,8 HARD
Ferrari,VET,1.0,MEDIUM,30.0,10,2020,7 MEDIUM
Ferrari,VET,2.0,HARD,,10,2020,8 HARD
Haas F1 Team,GRO,1.0,MEDIUM,17.0,10,2020,7 MEDIUM
Haas F1 Team,GRO,2.0,HARD,25.0,10,2020,8 HARD
Haas F1 Team,GRO,3.0,MEDIUM,,10,2020,7 MEDIUM
Haas F1 Team,MAG,1.0,MEDIUM,19.0,10,2020,7 MEDIUM
Haas F1 Team,MAG,2.0,HARD,33.0,10,2020,8 HARD
McLaren,NOR,1.0,SOFT,4.0,10,2020,6 SOFT
McLaren,NOR,2.0,HARD,46.0,10,2020,8 HARD
McLaren,NOR,3.0,MEDIUM,,10,2020,7 MEDIUM
McLaren,SAI,1.0,SOFT,4.0,10,2020,6 SOFT
Mercedes,BOT,1.0,MEDIUM,29.0,10,2020,7 MEDIUM
Mercedes,BOT,2.0,HARD,27.0,10,2020,8 HARD
Mercedes,HAM,1.0,SOFT,19.0,10,2020,6 SOFT
Mercedes,HAM,2.0,HARD,,10,2020,8 HARD
Racing Point,PER,1.0,SOFT,23.0,10,2020,6 SOFT
Racing Point,PER,2.0,HARD,33.0,10,2020,8 HARD
Racing Point,STR,1.0,MEDIUM,1.0,10,2020,7 MEDIUM
Red Bull Racing,ALB,1.0,SOFT,5.0,10,2020,6 SOFT
Red Bull Racing,ALB,2.0,HARD,,10,2020,8 HARD
Red Bull Racing,ALB,3.0,MEDIUM,26.0,10,2020,7 MEDIUM
Red Bull Racing,VER,1.0,MEDIUM,28.0,10,2020,7 MEDIUM
Red Bull Racing,VER,2.0,HARD,,10,2020,8 HARD
Renault,OCO,1.0,SOFT,21.0,10,2020,6 SOFT
Renault,OCO,2.0,HARD,35.0,10,2020,8 HARD
Renault,RIC,1.0,SOFT,18.0,10,2020,6 SOFT
Renault,RIC,2.0,HARD,,10,2020,8 HARD
Williams,LAT,1.0,MEDIUM,17.0,10,2020,7 MEDIUM
Williams,LAT,2.0,HARD,,10,2020,8 HARD
Williams,RUS,1.0,MEDIUM,1.0,10,2020,7 MEDIUM
Williams,RUS,2.0,HARD,,10,2020,8 HARD
Williams,RUS,3.0,MEDIUM,38.0,10,2020,7 MEDIUM
Williams,RUS,4.0,SOFT,2.0,10,2020,6 SOFT
Alfa Romeo Racing,GIO,1.0,SOFT,15.0,11,2020,6 SOFT
Alfa Romeo Racing,GIO,2.0,MEDIUM,21.0,11,2020,7 MEDIUM
Alfa Romeo Racing,GIO,3.0,MEDIUM,24.0,11,2020,7 MEDIUM
Alfa Romeo Racing,RAI,1.0,SOFT,10.0,11,2020,6 SOFT
Alfa Romeo Racing,RAI,2.0,MEDIUM,34.0,11,2020,7 MEDIUM
Alfa Romeo Racing,RAI,3.0,SOFT,,11,2020,6 SOFT
AlphaTauri,GAS,1.0,MEDIUM,30.0,11,2020,7 MEDIUM
AlphaTauri,GAS,2.0,HARD,14.0,11,2020,8 HARD
AlphaTauri,GAS,3.0,SOFT,,11,2020,6 SOFT
AlphaTauri,KVY,1.0,MEDIUM,17.0,11,2020,7 MEDIUM
AlphaTauri,KVY,2.0,HARD,27.0,11,2020,8 HARD
AlphaTauri,KVY,3.0,SOFT,,11,2020,6 SOFT
Ferrari,LEC,1.0,SOFT,13.0,11,2020,6 SOFT
Ferrari,LEC,2.0,MEDIUM,25.0,11,2020,7 MEDIUM
Ferrari,LEC,3.0,MEDIUM,30.0,11,2020,7 MEDIUM
Ferrari,VET,1.0,MEDIUM,11.0,11,2020,7 MEDIUM
Ferrari,VET,2.0,HARD,,11,2020,8 HARD
Ferrari,VET,3.0,SOFT,19.0,11,2020,6 SOFT
Haas F1 Team,GRO,1.0,MEDIUM,28.0,11,2020,7 MEDIUM
Haas F1 Team,GRO,2.0,HARD,,11,2020,8 HARD
Haas F1 Team,MAG,1.0,SOFT,14.0,11,2020,6 SOFT
Haas F1 Team,MAG,2.0,MEDIUM,20.0,11,2020,7 MEDIUM
Haas F1 Team,MAG,3.0,MEDIUM,26.0,11,2020,7 MEDIUM
McLaren,NOR,1.0,SOFT,32.0,11,2020,6 SOFT
McLaren,NOR,2.0,MEDIUM,13.0,11,2020,7 MEDIUM
McLaren,SAI,1.0,SOFT,31.0,11,2020,6 SOFT
McLaren,SAI,2.0,MEDIUM,,11,2020,7 MEDIUM
McLaren,SAI,3.0,SOFT,19.0,11,2020,6 SOFT
Mercedes,BOT,1.0,SOFT,16.0,11,2020,6 SOFT
Mercedes,BOT,2.0,MEDIUM,,11,2020,7 MEDIUM
Mercedes,HAM,1.0,SOFT,19.0,11,2020,6 SOFT
Mercedes,HAM,2.0,MEDIUM,29.0,11,2020,7 MEDIUM
Mercedes,HAM,3.0,SOFT,18.0,11,2020,6 SOFT
Racing Point,HUL,1.0,SOFT,29.0,11,2020,6 SOFT
Racing Point,HUL,2.0,MEDIUM,,11,2020,7 MEDIUM
Racing Point,HUL,3.0,SOFT,,11,2020,6 SOFT
Racing Point,PER,1.0,SOFT,31.0,11,2020,6 SOFT
Racing Point,PER,2.0,MEDIUM,17.0,11,2020,7 MEDIUM
Racing Point,PER,3.0,SOFT,,11,2020,6 SOFT
Red Bull Racing,ALB,1.0,SOFT,10.0,11,2020,6 SOFT
Red Bull Racing,ALB,2.0,MEDIUM,16.0,11,2020,7 MEDIUM
Red Bull Racing,VER,1.0,SOFT,19.0,11,2020,6 SOFT
Red Bull Racing,VER,2.0,MEDIUM,30.0,11,2020,7 MEDIUM
Red Bull Racing,VER,2.0,UNKNOWN,1.0,11,2020,0 UNKNOWN
Red Bull Racing,VER,3.0,SOFT,18.0,11,2020,6 SOFT
Renault,OCO,1.0,SOFT,25.0,11,2020,6 SOFT
Renault,RIC,1.0,SOFT,19.0,11,2020,6 SOFT
Renault,RIC,2.0,MEDIUM,28.0,11,2020,7 MEDIUM
Renault,RIC,3.0,SOFT,19.0,11,2020,6 SOFT
Williams,LAT,1.0,SOFT,14.0,11,2020,6 SOFT
Williams,LAT,2.0,MEDIUM,,11,2020,7 MEDIUM
Williams,LAT,3.0,MEDIUM,,11,2020,7 MEDIUM
Williams,RUS,1.0,SOFT,11.0,11,2020,6 SOFT
Williams,RUS,2.0,MEDIUM,,11,2020,7 MEDIUM
Alfa Romeo Racing,GIO,1.0,MEDIUM,28.0,12,2020,7 MEDIUM
Alfa Romeo Racing,GIO,2.0,HARD,37.0,12,2020,8 HARD
Alfa Romeo Racing,RAI,1.0,SOFT,11.0,12,2020,6 SOFT
Alfa Romeo Racing,RAI,2.0,MEDIUM,54.0,12,2020,7 MEDIUM
AlphaTauri,GAS,1.0,SOFT,32.0,12,2020,6 SOFT
AlphaTauri,GAS,2.0,MEDIUM,,12,2020,7 MEDIUM
AlphaTauri,KVY,1.0,MEDIUM,25.0,12,2020,7 MEDIUM
AlphaTauri,KVY,2.0,HARD,31.0,12,2020,8 HARD
AlphaTauri,KVY,3.0,SOFT,9.0,12,2020,6 SOFT
Ferrari,LEC,1.0,MEDIUM,39.0,12,2020,7 MEDIUM
Ferrari,LEC,2.0,HARD,,12,2020,8 HARD
Ferrari,VET,1.0,MEDIUM,31.0,12,2020,7 MEDIUM
Ferrari,VET,2.0,HARD,,12,2020,8 HARD
Haas F1 Team,GRO,1.0,MEDIUM,26.0,12,2020,7 MEDIUM
Haas F1 Team,GRO,2.0,HARD,39.0,12,2020,8 HARD
Haas F1 Team,MAG,1.0,HARD,31.0,12,2020,8 HARD
Haas F1 Team,MAG,2.0,MEDIUM,,12,2020,7 MEDIUM
McLaren,NOR,1.0,SOFT,22.0,12,2020,6 SOFT
McLaren,NOR,2.0,HARD,25.0,12,2020,8 HARD
McLaren,NOR,3.0,MEDIUM,,12,2020,7 MEDIUM
McLaren,SAI,1.0,SOFT,48.0,12,2020,6 SOFT
McLaren,SAI,2.0,MEDIUM,39.0,12,2020,7 MEDIUM
Mercedes,BOT,1.0,MEDIUM,44.0,12,2020,7 MEDIUM
Mercedes,BOT,2.0,HARD,25.0,12,2020,8 HARD
Mercedes,HAM,1.0,MEDIUM,45.0,12,2020,7 MEDIUM
Mercedes,HAM,2.0,HARD,26.0,12,2020,8 HARD
Racing Point,PER,1.0,SOFT,5.0,12,2020,6 SOFT
Racing Point,PER,2.0,MEDIUM,,12,2020,7 MEDIUM
Racing Point,PER,3.0,SOFT,23.0,12,2020,6 SOFT
Racing Point,STR,1.0,MEDIUM,18.0,12,2020,7 MEDIUM
Racing Point,STR,2.0,HARD,16.0,12,2020,8 HARD
Racing Point,STR,3.0,SOFT,,12,2020,6 SOFT
Red Bull Racing,ALB,1.0,SOFT,24.0,12,2020,6 SOFT
Red Bull Racing,ALB,2.0,MEDIUM,32.0,12,2020,7 MEDIUM
Red Bull Racing,ALB,3.0,SOFT,21.0,12,2020,6 SOFT
Red Bull Racing,VER,1.0,SOFT,27.0,12,2020,6 SOFT
Red Bull Racing,VER,2.0,MEDIUM,43.0,12,2020,7 MEDIUM
Renault,OCO,1.0,MEDIUM,53.0,12,2020,7 MEDIUM
Renault,OCO,2.0,SOFT,12.0,12,2020,6 SOFT
Renault,RIC,1.0,SOFT,19.0,12,2020,6 SOFT
Renault,RIC,2.0,MEDIUM,51.0,12,2020,7 MEDIUM
Williams,LAT,1.0,MEDIUM,24.0,12,2020,7 MEDIUM
Williams,LAT,2.0,HARD,40.0,12,2020,8 HARD
Williams,RUS,1.0,MEDIUM,36.0,12,2020,7 MEDIUM
Williams,RUS,2.0,HARD,,12,2020,8 HARD
Alfa Romeo Racing,GIO,1.0,SOFT,10.0,13,2020,6 SOFT
Alfa Romeo Racing,GIO,2.0,MEDIUM,53.0,13,2020,7 MEDIUM
Alfa Romeo Racing,RAI,1.0,MEDIUM,48.0,13,2020,7 MEDIUM
Alfa Romeo Racing,RAI,2.0,SOFT,15.0,13,2020,6 SOFT
AlphaTauri,GAS,1.0,SOFT,11.0,13,2020,6 SOFT
AlphaTauri,KVY,1.0,SOFT,19.0,13,2020,6 SOFT
AlphaTauri,KVY,2.0,HARD,37.0,13,2020,8 HARD
AlphaTauri,KVY,3.0,SOFT,15.0,13,2020,6 SOFT
Ferrari,LEC,1.0,SOFT,17.0,13,2020,6 SOFT
Ferrari,LEC,2.0,HARD,50.0,13,2020,8 HARD
Ferrari,VET,1.0,MEDIUM,39.0,13,2020,7 MEDIUM
Ferrari,VET,2.0,HARD,12.0,13,2020,8 HARD
Ferrari,VET,3.0,SOFT,12.0,13,2020,6 SOFT
Haas F1 Team,GRO,1.0,MEDIUM,9.0,13,2020,7 MEDIUM
Haas F1 Team,GRO,2.0,HARD,41.0,13,2020,8 HARD
Haas F1 Team,GRO,3.0,SOFT,13.0,13,2020,6 SOFT
Haas F1 Team,MAG,1.0,MEDIUM,27.0,13,2020,7 MEDIUM
Haas F1 Team,MAG,2.0,HARD,20.0,13,2020,8 HARD
McLaren,NOR,1.0,SOFT,16.0,13,2020,6 SOFT
McLaren,NOR,2.0,MEDIUM,40.0,13,2020,7 MEDIUM
McLaren,NOR,3.0,SOFT,13.0,13,2020,6 SOFT
McLaren,SAI,1.0,SOFT,20.0,13,2020,6 SOFT
McLaren,SAI,2.0,MEDIUM,34.0,13,2020,7 MEDIUM
McLaren,SAI,3.0,SOFT,14.0,13,2020,6 SOFT
Mercedes,BOT,1.0,MEDIUM,22.0,13,2020,7 MEDIUM
Mercedes,BOT,2.0,HARD,32.0,13,2020,8 HARD
Mercedes,BOT,3.0,SOFT,15.0,13,2020,6 SOFT
Mercedes,HAM,1.0,MEDIUM,33.0,13,2020,7 MEDIUM
Mercedes,HAM,2.0,HARD,22.0,13,2020,8 HARD
Mercedes,HAM,3.0,SOFT,14.0,13,2020,6 SOFT
Racing Point,PER,1.0,MEDIUM,27.0,13,2020,7 MEDIUM
Racing Point,PER,2.0,HARD,24.0,13,2020,8 HARD
Racing Point,PER,3.0,SOFT,12.0,13,2020,6 SOFT
Racing Point,STR,1.0,MEDIUM,1.0,13,2020,7 MEDIUM
Racing Point,STR,2.0,HARD,28.0,13,2020,8 HARD
Racing Point,STR,3.0,MEDIUM,24.0,13,2020,7 MEDIUM
Racing Point,STR,4.0,SOFT,11.0,13,2020,6 SOFT
Red Bull Racing,ALB,1.0,SOFT,17.0,13,2020,6 SOFT
Red Bull Racing,ALB,2.0,HARD,45.0,13,2020,8 HARD
Red Bull Racing,ALB,3.0,SOFT,6.0,13,2020,6 SOFT
Red Bull Racing,VER,1.0,MEDIUM,21.0,13,2020,7 MEDIUM
Red Bull Racing,VER,2.0,HARD,32.0,13,2020,8 HARD
Renault,OCO,1.0,MEDIUM,13.0,13,2020,7 MEDIUM
Renault,OCO,2.0,HARD,14.0,13,2020,8 HARD
Renault,RIC,1.0,SOFT,17.0,13,2020,6 SOFT
Renault,RIC,2.0,HARD,49.0,13,2020,8 HARD
Williams,LAT,1.0,MEDIUM,34.0,13,2020,7 MEDIUM
Williams,LAT,2.0,HARD,29.0,13,2020,8 HARD
Williams,RUS,1.0,MEDIUM,11.0,13,2020,7 MEDIUM
Williams,RUS,2.0,HARD,,13,2020,8 HARD
Alfa Romeo Racing,GIO,1.0,WET,19.0,14,2020,1 WET
Alfa Romeo Racing,GIO,2.0,INTERMEDIATE,3.0,14,2020,2 INTERMEDIATE
Alfa Romeo Racing,RAI,1.0,WET,17.0,14,2020,1 WET
Alfa Romeo Racing,RAI,2.0,INTERMEDIATE,22.0,14,2020,2 INTERMEDIATE
Alfa Romeo Racing,RAI,3.0,INTERMEDIATE,23.0,14,2020,2 INTERMEDIATE
Alfa Romeo Racing,RAI,4.0,INTERMEDIATE,7.0,14,2020,2 INTERMEDIATE
AlphaTauri,GAS,1.0,WET,14.0,14,2020,1 WET
AlphaTauri,GAS,2.0,INTERMEDIATE,23.0,14,2020,2 INTERMEDIATE
AlphaTauri,GAS,3.0,INTERMEDIATE,24.0,14,2020,2 INTERMEDIATE
AlphaTauri,KVY,1.0,WET,9.0,14,2020,1 WET
AlphaTauri,KVY,2.0,INTERMEDIATE,49.0,14,2020,2 INTERMEDIATE
Ferrari,LEC,1.0,WET,8.0,14,2020,1 WET
Ferrari,LEC,2.0,INTERMEDIATE,24.0,14,2020,2 INTERMEDIATE
Ferrari,LEC,3.0,INTERMEDIATE,,14,2020,2 INTERMEDIATE
Ferrari,VET,1.0,WET,10.0,14,2020,1 WET
Ferrari,VET,2.0,INTERMEDIATE,25.0,14,2020,2 INTERMEDIATE
Ferrari,VET,3.0,INTERMEDIATE,25.0,14,2020,2 INTERMEDIATE
Haas F1 Team,GRO,1.0,WET,9.0,14,2020,1 WET
Haas F1 Team,GRO,2.0,INTERMEDIATE,28.0,14,2020,2 INTERMEDIATE
Haas F1 Team,GRO,3.0,INTERMEDIATE,13.0,14,2020,2 INTERMEDIATE
Haas F1 Team,MAG,1.0,WET,10.0,14,2020,1 WET
Haas F1 Team,MAG,2.0,INTERMEDIATE,26.0,14,2020,2 INTERMEDIATE
Haas F1 Team,MAG,3.0,INTERMEDIATE,21.0,14,2020,2 INTERMEDIATE
McLaren,NOR,1.0,WET,10.0,14,2020,1 WET
McLaren,NOR,2.0,INTERMEDIATE,27.0,14,2020,2 INTERMEDIATE
McLaren,NOR,3.0,INTERMEDIATE,22.0,14,2020,2 INTERMEDIATE
